"time","GEO_ID","NAME","SVY_COMP","SVY_COMP_LABEL","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT",
"Year","Geographic identifier code","Geographic Area Name","Survey Component","Meaning of Survey Component","Aggregate Description","Meaning of Aggregate Description","Type of Government","Meaning of Type of Government","Amount",
"2019","0400000US09","Connecticut","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","267346",
"2020","0400000US09","Connecticut","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","270283",
"2021","0400000US09","Connecticut","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","282486",
"2022","0400000US09","Connecticut","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","292371",
"2012","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","917",
"2013","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","925",
"2014","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","936",
"2015","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","944",
"2016","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","953",
"2017","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","957",
"2018","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","965",
"2019","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","970",
"2020","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","992",
"2021","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1005",
"2022","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1019",
"2012","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","118624",
"2013","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","118685",
"2014","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","120623",
"2015","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","121845",
"2016","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","121225",
"2017","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","121542",
"2018","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","120956",
"2019","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","122319",
"2020","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","123566",
"2021","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","121190",
"2022","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","122734",
"2012","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","38873",
"2013","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","41487",
"2014","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","41468",
"2015","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","42384",
"2016","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","44438",
"2017","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","46042",
"2018","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","48604",
"2019","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","51103",
"2020","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","52538",
"2021","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","55867",
"2022","0400000US10","Delaware","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","59172",
"2012","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","632",
"2013","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","649",
"2014","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","659",
"2015","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","670",
"2016","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","684",
"2017","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","695",
"2018","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","702",
"2019","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","710",
"2020","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","690",
"2021","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","669",
"2022","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","671",
"2012","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","44618",
"2013","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","44179",
"2014","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","44942",
"2015","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","46155",
"2016","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","48336",
"2017","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","48462",
"2018","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","48205",
"2019","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","49065",
"2020","0400000US11","District of Columbia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","50971",
